Subject	Activity	tBodyAcc	tGravityAcc	tBodyAccJerk	tBodyGyro	tBodyGyroJerk	tBodyAccMag	tGravityAccMag	tBodyAccJerkMag	tBodyGyroMag	tBodyGyroJerkMag	fBodyAcc	fBodyAccJerk	fBodyGyro	fBodyAccMag	fBodyBodyAccJerkMag	fBodyBodyGyroMag	fBodyBodyGyroJerkMag
1	WALKING	-0.0860415204	-0.369232392333333	-0.177070339166667	-0.180104381333333	-0.1814407865	-0.279335505	-0.279335505	-0.249900825	-0.207706895	-0.392717825	-0.236233262	-0.307399438333333	-0.272104795	-0.348739455	-0.27141345	-0.29713913	-0.42886784
1	WALKING	-0.069475696	-0.370892869166667	-0.110601030333333	-0.1031748674	-0.0722692033333333	-0.22866193	-0.22866193	-0.18359	-0.180685739	-0.38872648	-0.1928677215	-0.2508422125	-0.204700361333333	-0.308647075	-0.224397255	-0.342224795	-0.474068395
1	WALKING	-0.0619868526666667	-0.372676471833333	-0.0310342253333333	-0.0816837121666667	-0.269462046666667	-0.209044295	-0.209044295	-0.210691085	-0.153227435	-0.41686635	-0.172945588166667	-0.269965267166667	-0.228811188166667	-0.29821064	-0.253749765	-0.274804785	-0.50301619
1	WALKING	-0.0795029745	-0.3722120725	-0.0221976475	-0.1469209596	-0.273783408166667	-0.255524	-0.255524	-0.22354427	-0.16668458	-0.363530565	-0.2295929525	-0.306556087166667	-0.2953751305	-0.34728737	-0.204127405	-0.19036732	-0.36506108
1	WALKING_DOWNSTAIRS	-0.0779340105	-0.353407902666667	-0.183363675333333	-0.2243805515	-0.213724804666667	-0.179324635	-0.179324635	-0.241725775	-0.41819553	-0.467413465	-0.283108743333333	-0.358859256666667	-0.427087288333333	-0.24269878	-0.182048505	-0.500802715	-0.497358015
1	WALKING_DOWNSTAIRS	-0.0510685302333333	-0.359425173333333	-0.120018437166667	-0.206200176833333	-0.245328774166667	-0.0829554545	-0.0829554545	-0.172737795	-0.301597745	-0.29467164	-0.210107357833333	-0.276370681666667	-0.388893753666667	-0.172939389	-0.1718677015	-0.343403585	-0.25675794
1	WALKING_DOWNSTAIRS	-0.0540260155	-0.357826061166667	-0.0652818698333333	-0.153379008166667	-0.245259104166667	-0.067896567	-0.067896567	-0.116499955	-0.0370133025	-0.19376565	-0.17166191885	-0.220185691333333	-0.223056575	-0.1168823895	-0.076363563	-0.121596861	-0.139842695
1	WALKING_DOWNSTAIRS	-0.0355817636666667	-0.3506818735	-0.09665182855	-0.1458674595	-0.202098430666667	-0.042688676	-0.042688676	-0.104811811	-0.07281420205	-0.33925796	-0.132881493333333	-0.194445472683333	-0.219535308666667	-0.04196724	-0.063610327	-0.22880451	-0.372551165
1	WALKING_DOWNSTAIRS	0.0206245586666667	-0.360197843833333	-0.0390899595	-0.1540812995	-0.204252672833333	0.1061901355	0.1061901355	-0.040056283	-0.299309065	-0.446267755	-0.0584530903333333	-0.138977781833333	-0.30543975	0.1050712805	-0.0428737045	-0.44451379	-0.55268901
1	WALKING_DOWNSTAIRS	0.0151943935	-0.349160310333333	-0.0124158778333333	-0.0818887651666667	-0.180485317	0.137851379	0.137851379	0.065609845	-0.0761956326	-0.276550745	-0.0262195198333333	-0.0725320671	-0.131492369666667	0.117285471	0.13622891	-0.23268042	-0.313988315
1	WALKING_DOWNSTAIRS	-0.0183509698333333	-0.347853247833333	-0.0633036003333333	-0.059060802375	-0.176983404	0.009990735	0.009990735	0.02239	-0.0744897865	-0.26672767	-0.103089670566667	-0.123711152	-0.105726167333333	-0.014153545	0.15853066	-0.2835586	-0.25422905
1	WALKING_DOWNSTAIRS	-0.0591855027166667	-0.357609275333333	-0.0622434603166667	-0.150129563333333	-0.225587645833333	-0.084514762	-0.084514762	-0.121255848	-0.28779759	-0.424310835	-0.206300312833333	-0.232866668333333	-0.37815409	-0.148150768	-0.04688431925	-0.48744063	-0.458298295
1	WALKING_DOWNSTAIRS	-0.0831463225	-0.363366936666667	-0.0530114571666667	-0.170880363333333	-0.27023231	-0.108387022	-0.108387022	-0.128151602	-0.322996175	-0.38047331	-0.212124496333333	-0.236851258333333	-0.394231041666667	-0.1892118425	-0.0661982035	-0.441647585	-0.395785375
1	WALKING_DOWNSTAIRS	0.0848196713333333	-0.343772714333333	-0.0442261378333333	-0.133123528333333	-0.0402164603333333	0.18805297	0.18805297	0.178132998	-0.0872812405	-0.126673545	0.0819569586666667	-0.0068761627	-0.219836829666667	0.1722330065	0.314958995	-0.18052296325	-0.0676478255
1	WALKING_DOWNSTAIRS	0.0658620483333333	-0.356508197166667	0.0213168648333333	-0.131058136333333	-0.183132358333333	0.136223775	0.136223775	0.091829414	-0.147494035	-0.21747159	0.0208009536666667	-0.0546166903333333	-0.2471492872	0.08475824	0.1514389415	-0.249583365	-0.21405579
1	WALKING_DOWNSTAIRS	0.0342706313333333	-0.348095929	0.0729431666666667	-0.0622282283333333	-0.231503038666667	0.13611397	0.13611397	0.1225134725	0.1005280705	-0.148139366	0.0601021403333333	-0.0183338034833333	-0.106122379333333	0.06482219	0.193087405	-0.02078143	-0.12704500135
1	WALKING_DOWNSTAIRS	0.0176256693333333	-0.353846014333333	0.0884123195	-0.000370660858333336	-0.102202270983333	0.1032004	0.1032004	0.0365402095	0.118814319	-0.169396705	0.0365872903333333	-0.0920117503333333	0.0215979338	0.05027048	0.0920518215	-0.0222607195	-0.16998229
1	WALKING_DOWNSTAIRS	0.0337999913333333	-0.360078648	-0.121718380883333	-0.0262585126666667	-0.137159373	0.0668223065	0.0668223065	-0.074178962	0.0034260135	-0.157471075	-0.055328531	-0.199218627166667	-0.0363767776666667	-0.0670963535	-0.0580136725	-0.1041391925	-0.15315232
1	WALKING_DOWNSTAIRS	-0.00255791603333333	-0.358960008333333	-0.170115675666667	-0.0853000575	-0.197363649166667	0.015224541	0.015224541	-0.0864899395	0.028047237	-0.20889775	-0.0709185714	-0.2039030635	-0.1112861435	-0.08482816	-0.0586208345	-0.0531909125	-0.210047695
1	WALKING_DOWNSTAIRS	0.00347533971666667	-0.353153578	0.0250963686666667	-0.112865206	-0.200515396666667	0.080969089	0.080969089	0.004243638	-0.10133360635	-0.335358045	-0.0920789873333333	-0.130893834833333	-0.1446027285	0.01210163	0.000725770000000001	-0.26053823	-0.420995165
1	WALKING_DOWNSTAIRS	0.00771915768333333	-0.361700636833333	-0.0798639848333333	-0.114064879333333	-0.180843053333333	0.15422013	0.15422013	-0.0225236845	-0.22920452	-0.3990159	-0.0807855015	-0.161492132333333	-0.308742921166667	0.0427254455	-0.021513863	-0.43209112	-0.474599645
1	WALKING_DOWNSTAIRS	0.0102050985833333	-0.369366218833333	-0.141744852166667	-0.180231018333333	-0.128433091166667	0.017135393	0.017135393	-0.15374391	-0.1836822	-0.411512765	-0.122567380316667	-0.2359398735	-0.3022534985	-0.086995485	-0.23058295	-0.33086474	-0.505594355
1	WALKING_DOWNSTAIRS	-0.0164600345	-0.365099524	-0.06953097	-0.149979913333333	-0.198251966666667	-0.001082587	-0.001082587	-0.128336495	-0.16466386	-0.37638795	-0.133810203	-0.241773705166667	-0.278500773833333	-0.1129404995	-0.136029168	-0.280918225	-0.43932202
1	WALKING_DOWNSTAIRS	-0.04746044	-0.3555607945	0.173873575666667	-0.0811853971666667	-0.256248357833333	-0.066688396	-0.066688396	-0.03301846	0.07943027	-0.25891806	-0.0842982853333333	-0.1367879425	-0.118765266	-0.1634378604	-0.0092888014	-0.061643503	-0.26666523
1	WALKING_DOWNSTAIRS	0.037950238	-0.336670004	-0.0208548925	-0.0286355713333333	-0.147806551133333	0.0617240255	0.0617240255	-0.00802489	0.0779315265	-0.16673005	-0.0196488953333333	-0.0957336038666667	-0.0257506423	-0.0234793305	-0.0429409085	-0.06873686	-0.191455175
1	WALKING_DOWNSTAIRS	0.0146834245	-0.347057404516667	-0.301745914166667	-0.0739033703333333	-0.157873628333333	0.0977192145	0.0977192145	-0.170512815	-0.0895718855	-0.325415515	-0.0817300234566667	-0.270639861666667	-0.143074851583333	0.0469425395	-0.21191301	-0.235768075	-0.352068395
1	WALKING_DOWNSTAIRS	-0.0676383226666667	-0.3327060865	-0.134339461666667	-0.107642557	-0.258123576666667	-0.05929141	-0.05929141	-0.213078425	-0.123127418	-0.38533707	-0.194958054566667	-0.307256606666667	-0.195656548333333	-0.11952703165	-0.274216095	-0.270643725	-0.43090458
1	WALKING_DOWNSTAIRS	-0.0612478752333333	-0.363556439666667	-0.0974237551666667	-0.1737965365	-0.192695151833333	-0.095842464	-0.095842464	-0.18561997	-0.240355971	-0.36641645	-0.186987897833333	-0.268679584333333	-0.308558851166667	-0.2150088325	-0.27603011	-0.43671758	-0.428588015
1	WALKING_DOWNSTAIRS	-0.0581752226333333	-0.351522989	-0.142385885	-0.167128625	-0.234629861666667	-0.047550223	-0.047550223	-0.17271462	-0.276326525	-0.48348442	-0.183557788333333	-0.250751658333333	-0.359489766666667	-0.1551033885	-0.211691275	-0.45984966	-0.55739169
1	WALKING_UPSTAIRS	-0.0643402076666667	-0.330023745	-0.234043513333333	-0.208710154016667	-0.335371320833333	-0.23964633	-0.23964633	-0.50168421	-0.189139415	-0.56242579	-0.228419294333333	-0.539355393333333	-0.432091961666667	-0.392845495	-0.55505814	-0.25574062	-0.58484773
1	WALKING_UPSTAIRS	-0.0795665178333333	-0.380294636	-0.270844695833333	-0.227760511	-0.291260466666667	-0.28430864	-0.28430864	-0.541744335	-0.23298284	-0.594827185	-0.277914078	-0.571133731666667	-0.456321533333333	-0.445179325	-0.60268514	-0.27902988	-0.62094439
1	WALKING_UPSTAIRS	-0.0467351457166667	-0.398484799833333	-0.3448039365	-0.169341032666667	-0.317239339	-0.28701905	-0.28701905	-0.558125305	0.0252371975	-0.625165055	-0.2320295583	-0.586617005	-0.303522571666667	-0.469548	-0.600591965	-0.058160095	-0.660758045
1	WALKING_UPSTAIRS	-0.0138699023333333	-0.388498835833333	-0.325560458333333	-0.0978326694	-0.316319707666667	-0.21357692	-0.21357692	-0.5063175	0.011169301	-0.595349505	-0.167626206	-0.536151471666667	-0.223596083333333	-0.357784755	-0.538259	-0.1108115075	-0.628356955
1	WALKING_UPSTAIRS	-0.0225179288833333	-0.376883113333333	-0.209366288833333	-0.14895004835	-0.403557486333333	-0.202727665	-0.202727665	-0.434282525	-0.18772794	-0.59719762	-0.190753696	-0.485869153333333	-0.349150555	-0.34624623	-0.43952722	-0.305637945	-0.608154295
1	WALKING_UPSTAIRS	-0.0596900079333333	-0.376816959333333	-0.13986439	-0.187115246833333	-0.430377065	-0.285168865	-0.285168865	-0.477783735	-0.202122055	-0.632860385	-0.222479141333333	-0.539948551666667	-0.378089042833333	-0.447265205	-0.46057102	-0.247485825	-0.651373805
1	WALKING_UPSTAIRS	-0.0643755465	-0.375997957166667	-0.1860583525	-0.180191007666667	-0.341325184166667	-0.272992005	-0.272992005	-0.471471245	-0.186664225	-0.565062115	-0.216702134666667	-0.528214911666667	-0.380891340333333	-0.436128985	-0.47578847	-0.25029243	-0.58763082
1	WALKING_UPSTAIRS	-0.0647938163333333	-0.368447126166667	-0.220980484333333	-0.224338977333333	-0.317843830933333	-0.26133869	-0.26133869	-0.44281556	-0.154926375	-0.55937787	-0.23816056	-0.501318661666667	-0.445907106666667	-0.44459403	-0.44997728	-0.256840395	-0.58289839
1	WALKING_UPSTAIRS	-0.0578549661666667	-0.333337631166667	-0.199573186833333	-0.220289802666667	-0.323068242	-0.157467672	-0.157467672	-0.434974675	-0.20905904	-0.62447667	-0.200582347333333	-0.505031695	-0.44349019	-0.29372305	-0.49333885	-0.29773925	-0.700440165
1	WALKING_UPSTAIRS	-0.0627527923333333	-0.397782398166667	-0.244471206	-0.2112369345	-0.335013969	-0.237778275	-0.237778275	-0.50190675	-0.20247662	-0.61291891	-0.258539484666667	-0.554971871666667	-0.437363701666667	-0.392907155	-0.534561945	-0.25399479	-0.677961825
1	WALKING_UPSTAIRS	-0.0381005365	-0.396757552	-0.239565975083333	-0.1219899935	-0.3105097505	-0.26491545	-0.26491545	-0.48113054	0.04710178975	-0.587742785	-0.21679281465	-0.520033038333333	-0.245706826666667	-0.45496304	-0.505168785	-0.058509655	-0.65084436
1	WALKING_UPSTAIRS	-0.0432913406666667	-0.398558426833333	-0.249871271833333	-0.093108405	-0.3061873675	-0.28027393	-0.28027393	-0.48098604	0.0081083723	-0.616203585	-0.227950752666667	-0.523975001666667	-0.214727461666667	-0.475790825	-0.52519969	-0.150527259	-0.664547465
1	WALKING_UPSTAIRS	-0.0749592086666667	-0.399210410166667	-0.312532443333333	-0.207707435666667	-0.33191917995	-0.326135285	-0.326135285	-0.551264195	-0.27767636	-0.689711385	-0.28429423255	-0.60092557	-0.40148401465	-0.478612105	-0.574508415	-0.43046087	-0.73902823
1	WALKING_UPSTAIRS	-0.0438044126833333	-0.392972267166667	-0.290201463333333	-0.223077556333333	-0.325703979833333	-0.27505	-0.27505	-0.494362925	-0.26718639	-0.651446795	-0.218138723166667	-0.556208685	-0.415378993	-0.43118371	-0.492982575	-0.37174821	-0.69700338
1	WALKING_UPSTAIRS	-0.0736152183333333	-0.393333922166667	-0.260950575666667	-0.218595107166667	-0.371099434833333	-0.25636794	-0.25636794	-0.51594328	-0.27006374	-0.68130893	-0.2773861505	-0.57090484	-0.442779238	-0.39884895	-0.528328075	-0.409115715	-0.73599785
1	WALKING_UPSTAIRS	-0.107554664	-0.390394228833333	-0.29305726	-0.2459160905	-0.388935246666667	-0.302413715	-0.302413715	-0.633489265	-0.264048595	-0.710268455	-0.345696115666667	-0.64911228	-0.497950907	-0.426663095	-0.692136185	-0.41991157	-0.762171695
1	WALKING_UPSTAIRS	-0.0787155199666667	-0.404319580666667	-0.3441532845	-0.260871988116667	-0.365265132666667	-0.30506576	-0.30506576	-0.640447645	-0.276516715	-0.693189515	-0.317694538333333	-0.6505752	-0.5037616915	-0.441613085	-0.69117659	-0.35342322	-0.72599982
1	WALKING_UPSTAIRS	-0.0487412649166667	-0.350939578666667	-0.2578411315	-0.208232066166667	-0.3601473256	-0.227138435	-0.227138435	-0.53259201	-0.1604690065	-0.70707517	-0.227865079333333	-0.567463223333333	-0.464716323333333	-0.42479594	-0.569010435	-0.35510669	-0.756671645
1	WALKING_UPSTAIRS	-0.0424066316666667	-0.396336202166667	-0.229378241666667	-0.208172038783333	-0.344397215666667	-0.213946725	-0.213946725	-0.43561243	-0.196085735	-0.637310445	-0.217761305666667	-0.499745851666667	-0.462602221666667	-0.35424513	-0.415560585	-0.29854706	-0.649695645
1	WALKING_UPSTAIRS	-0.0101476711666667	-0.388770652833333	-0.243666120166667	-0.154060400666667	-0.295735006666667	-0.21748326	-0.21748326	-0.449813655	0.05327039905	-0.61732661	-0.164948649383333	-0.503247046666667	-0.30462842	-0.363735215	-0.442923515	-0.03851558	-0.638384645
1	WALKING_UPSTAIRS	-0.00905653383333334	-0.3884050985	-0.307156746666667	-0.130647508	-0.3060668545	-0.24078211	-0.24078211	-0.524833065	0.0062697448	-0.666181815	-0.178241331666667	-0.549821345	-0.230784056666667	-0.421593535	-0.55349269	-0.1407572625	-0.71445436
1	WALKING_UPSTAIRS	-0.0558366167166667	-0.3859175305	-0.288799253333333	-0.2444940425	-0.389408276333333	-0.29649649	-0.29649649	-0.49785189	-0.312483675	-0.666314675	-0.232250743	-0.537892535	-0.4504405265	-0.46478762	-0.517088875	-0.429692165	-0.69943457
1	WALKING_UPSTAIRS	-0.0542606522166667	-0.392102455166667	-0.205823575333333	-0.234869498333333	-0.42247515	-0.285751975	-0.285751975	-0.502237845	-0.304833705	-0.670427615	-0.2307044315	-0.549286878333333	-0.448573166666667	-0.42118379	-0.49855094	-0.363774455	-0.69468967
1	WALKING_UPSTAIRS	-0.0273206987666667	-0.3894573735	-0.213311993	-0.1841421465	-0.367194700816667	-0.20799728	-0.20799728	-0.470353065	-0.22894181	-0.652596055	-0.182993346	-0.516153531666667	-0.36669546035	-0.320855135	-0.48772041	-0.34682377	-0.696176205
1	WALKING_UPSTAIRS	-0.073687514	-0.396275181666667	-0.283534216666667	-0.240314493666667	-0.352943499333333	-0.239984565	-0.239984565	-0.50272116	-0.25837048	-0.677432425	-0.270307893333333	-0.556502276666667	-0.490413051666667	-0.36385134	-0.505330675	-0.43626156	-0.71020185
1	WALKING_UPSTAIRS	-0.0833236158333333	-0.393822381	-0.244586336666667	-0.229990942166667	-0.334547638833333	-0.23158269	-0.23158269	-0.39859804	-0.280229615	-0.67348849	-0.238145047333333	-0.511723743333333	-0.4437185	-0.316092845	-0.296061355	-0.435926095	-0.686089935
1	STANDING	-0.448298467666667	-0.3550992915	-0.484061942166667	-0.450254410333333	-0.524173945283333	-0.92578845	-0.92578845	-0.987505655	-0.882757045	-0.986978805	-0.935058116666667	-0.987325363333333	-0.940561978333333	-0.93342508	-0.98703064	-0.900792955	-0.98601302
1	STANDING	-0.454664496333333	-0.383173736	-0.473913717166667	-0.468123455015	-0.527248636333333	-0.96039126	-0.96039126	-0.99213536	-0.955513755	-0.99128358	-0.966457931666667	-0.989624771666667	-0.968948465	-0.96528085	-0.992940315	-0.967852095	-0.99237061
1	STANDING	-0.46083688785	-0.391846153166667	-0.481929562983333	-0.482454601166667	-0.530204251833333	-0.982299055	-0.982299055	-0.99113117	-0.96906837	-0.99222685	-0.984100468333333	-0.98920951	-0.977862908333333	-0.986142405	-0.991294635	-0.977790005	-0.9927984
1	STANDING	-0.460159581016667	-0.393091730333333	-0.484221293333333	-0.480083375833333	-0.516193316833333	-0.97477846	-0.97477846	-0.981248605	-0.95246142	-0.98109618	-0.976031455	-0.980738946666667	-0.960844863333333	-0.974347135	-0.979151845	-0.957115225	-0.97797466
1	STANDING	-0.458020071	-0.391489132416667	-0.477751049283333	-0.4784358315	-0.522371247	-0.96620271	-0.96620271	-0.980669785	-0.947644285	-0.979551275	-0.964356851666667	-0.980049705	-0.957889641666667	-0.971732715	-0.979058405	-0.952869525	-0.9795065
1	STANDING	-0.467336068833333	-0.390633788083333	-0.473291640596667	-0.491761314833333	-0.532588749333333	-0.9708984	-0.9708984	-0.98618762	-0.9680305	-0.986998655	-0.974650396666667	-0.985026855	-0.97453781	-0.97289987	-0.98462185	-0.964701095	-0.985985635
1	STANDING	-0.471195802333333	-0.394468434116667	-0.4767220295	-0.499715153166667	-0.526896735833333	-0.985867065	-0.985867065	-0.989000175	-0.987115885	-0.9913848	-0.987581803333333	-0.988278348333333	-0.989639908333333	-0.985349025	-0.98711401	-0.987240055	-0.988595485
1	STANDING	-0.470144315166667	-0.399394749666667	-0.482610098783333	-0.499534646833333	-0.530168435333333	-0.993203805	-0.993203805	-0.997017215	-0.99327418	-0.997915915	-0.991870336666667	-0.994300628333333	-0.994384605	-0.992626055	-0.99746202	-0.994692635	-0.99864817
1	STANDING	-0.468493140666667	-0.40108732125	-0.4788133843	-0.498233852833333	-0.527238951	-0.9914092	-0.9914092	-0.98643175	-0.99151306	-0.99245568	-0.988468536666667	-0.985973431666667	-0.991053225	-0.9902107	-0.98231005	-0.99168578	-0.991662135
1	STANDING	-0.468989887333333	-0.4025111076	-0.477728990731667	-0.499261762	-0.527292605333333	-0.98967728	-0.98967728	-0.98496182	-0.991669055	-0.992494735	-0.986095175	-0.984075146666667	-0.991224506666667	-0.989195115	-0.982626655	-0.99187107	-0.99148926
1	STANDING	-0.470930255333333	-0.40098717755	-0.481575585218833	-0.500832130666667	-0.529567418	-0.9929207	-0.9929207	-0.992290915	-0.995273925	-0.998064245	-0.991088695	-0.991131203333333	-0.995431236666667	-0.991768425	-0.990389605	-0.995851295	-0.99851442
1	STANDING	-0.469586676666667	-0.4016685608	-0.482282875483333	-0.498734238166667	-0.529792529666667	-0.994246965	-0.994246965	-0.993887415	-0.992352455	-0.99811055	-0.991301836666667	-0.993155458333333	-0.994267931666667	-0.993653635	-0.991900985	-0.99218434	-0.998509925
1	STANDING	-0.470096071333333	-0.401664352866667	-0.482317827214167	-0.495054099166667	-0.5311233925	-0.99288744	-0.99288744	-0.99406209	-0.97781839	-0.996413525	-0.989239628333333	-0.992443176666667	-0.987175673333333	-0.99416766	-0.994188935	-0.97822699	-0.996764795
1	STANDING	-0.472102064833333	-0.3999409467	-0.4833410785	-0.492118709	-0.527312623	-0.99060679	-0.99060679	-0.99120337	-0.9728421	-0.98967635	-0.988746895	-0.990240516666667	-0.98148479	-0.99145163	-0.99025853	-0.971467985	-0.986833245
1	STANDING	-0.394400107666667	-0.352641968	-0.495533336878333	-0.47807417605	-0.52146074035	-0.858584575	-0.858584575	-0.988761045	-0.86992665	-0.982856175	-0.906929288333333	-0.98607634	-0.938881935	-0.867427735	-0.990599925	-0.90341883	-0.9800037
1	STANDING	-0.465046638666667	-0.390424705833333	-0.4916628116	-0.489762334	-0.527561361	-0.973911155	-0.973911155	-0.993169555	-0.938002715	-0.99542845	-0.973947453333333	-0.990249703333333	-0.973765855	-0.97519831	-0.99486455	-0.954510065	-0.995858345
1	STANDING	-0.470579484666667	-0.3969760745	-0.479699517783333	-0.4910556785	-0.527098472333333	-0.98636421	-0.98636421	-0.99634745	-0.972129715	-0.997427065	-0.987350611666667	-0.993556733333333	-0.982079793333333	-0.98666015	-0.996678115	-0.97565639	-0.997955265
1	STANDING	-0.4699549485	-0.406187397333333	-0.481069662816667	-0.494626154333333	-0.530100714166667	-0.995427285	-0.995427285	-0.996350165	-0.988446045	-0.996323395	-0.993195686666667	-0.993819768333333	-0.989717955	-0.99605623	-0.99681944	-0.99072312	-0.99597165
1	STANDING	-0.4709605545	-0.404772205166667	-0.483707180933333	-0.497678688833333	-0.531106111333333	-0.991561065	-0.991561065	-0.99486324	-0.98924119	-0.996592415	-0.98936398	-0.992191743333333	-0.992378455	-0.994059235	-0.996007665	-0.99139982	-0.996269095
1	STANDING	-0.4733827775	-0.403292628666667	-0.484141035833333	-0.500320184833333	-0.530200938666667	-0.992021475	-0.992021475	-0.996705685	-0.99283184	-0.997692995	-0.991552678333333	-0.99444923	-0.993923958333333	-0.993866275	-0.996892195	-0.99395723	-0.99772868
1	STANDING	-0.472230777666667	-0.407282026333333	-0.48252763065	-0.500024315	-0.53069765	-0.996062555	-0.996062555	-0.997166265	-0.99378402	-0.997853035	-0.994040015	-0.994891923333333	-0.994193578333333	-0.99658089	-0.99685571	-0.994806355	-0.997784875
1	STANDING	-0.472665341666667	-0.408794634	-0.484940042366667	-0.499950884666667	-0.530746843166667	-0.99834588	-0.99834588	-0.998633165	-0.994735425	-0.998502565	-0.995977871666667	-0.996169091666667	-0.995031941666667	-0.99750803	-0.998271105	-0.995397415	-0.998731875
1	STANDING	-0.472787405	-0.4103737575	-0.481251980583333	-0.5009211195	-0.530527277333333	-0.99933101	-0.99933101	-0.99810731	-0.9960813	-0.998151375	-0.996285025	-0.995608821666667	-0.996107906666667	-0.9988639	-0.998342975	-0.99657216	-0.99812605
1	STANDING	-0.470502701	-0.409445473666667	-0.482669063566667	-0.499408168833333	-0.5302227355	-0.996568805	-0.996568805	-0.99555191	-0.99422814	-0.997420985	-0.993000776666667	-0.992903933333333	-0.994278878333333	-0.99713675	-0.99690958	-0.99523076	-0.99729596
1	STANDING	-0.470572522166667	-0.4081817825	-0.485486326283333	-0.498570243833333	-0.53026835	-0.99662736	-0.99662736	-0.995397695	-0.993878105	-0.997213135	-0.993507496666667	-0.993525416666667	-0.99355708	-0.996380115	-0.995871535	-0.995417325	-0.997617875
1	STANDING	-0.471628942666667	-0.4090972045	-0.479456651166667	-0.498904302	-0.530620106333333	-0.99723707	-0.99723707	-0.996046055	-0.992661355	-0.998065145	-0.994548816666667	-0.994589135	-0.99352018	-0.99659416	-0.995612155	-0.99252988	-0.998745145
1	SITTING	-0.396034575088333	-0.153422551666667	-0.507792379883333	-0.470264142333333	-0.527977250333333	-0.79109768	-0.79109768	-0.98078427	-0.87145324	-0.991403245	-0.838453211666667	-0.98233412	-0.970286495	-0.76588072	-0.97557966	-0.94876359	-0.98994638
1	SITTING	-0.449585949666667	-0.221525688333333	-0.466928933666667	-0.465971683666667	-0.534020053333333	-0.94180099	-0.94180099	-0.990689335	-0.894318185	-0.99645845	-0.953129058333333	-0.991404833333333	-0.963070711666667	-0.93841416	-0.988476115	-0.92589863	-0.99621802
1	SITTING	-0.467021679833333	-0.252751526666667	-0.4822502535	-0.4809077745	-0.5338890415	-0.990353785	-0.990353785	-0.989807065	-0.946266635	-0.99697044	-0.988373908333333	-0.989431195	-0.976018615	-0.99104339	-0.988444495	-0.952659025	-0.996594725
1	SITTING	-0.471152627333333	-0.25651049	-0.482431258383333	-0.493004020833333	-0.531695049833333	-0.99497234	-0.99497234	-0.989268395	-0.982813205	-0.99749509	-0.992120878333333	-0.988969073333333	-0.988798753333333	-0.99390028	-0.9877795	-0.983755975	-0.99706233
1	SITTING	-0.471249511	-0.257606588333333	-0.47917044175	-0.4992161505	-0.532203805833333	-0.99598829	-0.99598829	-0.990571385	-0.994721345	-0.998065075	-0.992971313333333	-0.990101251666667	-0.994848171666667	-0.99517674	-0.98955449	-0.996444645	-0.99756317
1	SITTING	-0.471913074	-0.257721673333333	-0.4815330934	-0.5017279465	-0.531401276	-0.997185125	-0.997185125	-0.993417	-0.99501905	-0.99792637	-0.994552835	-0.991099203333333	-0.997303493333333	-0.99678791	-0.99406689	-0.996724165	-0.99727158
1	SITTING	-0.471977803333333	-0.257368676666667	-0.4836526641	-0.502204273166667	-0.530362512333333	-0.997781905	-0.997781905	-0.99443992	-0.99692318	-0.997623965	-0.993956878333333	-0.99214524	-0.997742043333333	-0.99810589	-0.99511452	-0.99783853	-0.99728787
1	SITTING	-0.473202808666667	-0.25693287	-0.48111193125	-0.502214072333333	-0.530229779333333	-0.998656545	-0.998656545	-0.99626652	-0.9969161	-0.99703683	-0.99538012	-0.993551891666667	-0.997473796666667	-0.998780545	-0.996943535	-0.99720857	-0.99677508
1	SITTING	-0.472919322333333	-0.258055278333333	-0.484185808283333	-0.501116840666667	-0.530011413333333	-0.998770155	-0.998770155	-0.99604829	-0.997592085	-0.996686625	-0.995774403333333	-0.993741866666667	-0.99674548	-0.99812064	-0.996568615	-0.99784776	-0.99614904
1	SITTING	-0.471997571833333	-0.25879017	-0.48096025355	-0.501277935833333	-0.531047819833333	-0.9979744	-0.9979744	-0.995111625	-0.9983099	-0.997558205	-0.994685981666667	-0.993066218333333	-0.997353331666667	-0.99789565	-0.995919315	-0.998356165	-0.99710761
1	SITTING	-0.4719084885	-0.258309128333333	-0.48177439041	-0.5012670755	-0.531109841666667	-0.997608475	-0.997608475	-0.99563635	-0.997893685	-0.99838963	-0.994076256666667	-0.993332343333333	-0.997068065	-0.99773888	-0.996317105	-0.997729025	-0.99832751
1	LAYING	-0.4273532585	-0.247664198333333	-0.46342680145	-0.364275850833333	-0.541428597166667	-0.92009488	-0.92009488	-0.970240515	-0.780257215	-0.98022007	-0.941719468333333	-0.97143263	-0.9214275	-0.933934525	-0.96399629	-0.85139683	-0.976787585
1	LAYING	-0.453714197166667	-0.271368405	-0.484551511166667	-0.43270327	-0.544297003833333	-0.958334705	-0.958334705	-0.99506794	-0.879986155	-0.99385589	-0.974714075	-0.992518323333333	-0.9438143	-0.95445032	-0.995777235	-0.89034288	-0.99293758
1	LAYING	-0.472022897	-0.290617657166667	-0.4817443435	-0.481133593216667	-0.537990879166667	-0.996989155	-0.996989155	-0.99479287	-0.962308405	-0.99729209	-0.994548691666667	-0.99248143	-0.974507601666667	-0.995768795	-0.99546911	-0.96329517	-0.997670475
1	LAYING	-0.471606195666667	-0.291927871	-0.481806961566667	-0.5041309	-0.534027051333333	-0.99612959	-0.99612959	-0.99312477	-0.986134605	-0.997446785	-0.993823188333333	-0.990380076666667	-0.990145161666667	-0.995095185	-0.99438157	-0.99095268	-0.997735855
